ii;nchanges;sparsity;L1;L2;proba;valid;nuns_valid;AE_OS;IF_OS;LOF_OS;AE_IOS;IF_IOS;LOF_IOS;subsequences;subsequences %;times;method;best cf index;order;dataset
3;4.0;0.25;133.0;82.46817568007674;0.9404255151748657;True;;0.6331044112477262;0.29549881487823937;0.3678934379066642;0.4452463270059458;0.0;0.34247622477701783;2.0;0.25;5.336212873458862;AB-CF;0;1;PenDigits
25;;;;;;False;;;;;;;;;;0.9916996955871582;AB-CF;0;1;PenDigits
53;4.0;0.25;78.0;39.370039370059054;0.9979448914527893;True;;0.4476725807967548;0.13394293724545778;0.2865183339635743;0.1657068081967673;0.0;0.1141127816878553;2.0;0.25;0.9375708103179932;AB-CF;0;1;PenDigits
77;;;;;;False;;;;;;;;;;0.9218268394470215;AB-CF;0;1;PenDigits
92;14.0;0.875;277.0;87.20665112249179;0.9999507665634155;True;;0.21772164575322128;0.21604260433954103;0.1476563619665173;0.10378065248806467;0.10748139115189617;0.09232745648068046;3.0;0.375;1.2641618251800537;AB-CF;0;1;PenDigits
104;6.0;0.375;126.0;55.67764362830022;0.9979780316352844;True;;0.3673515722218515;0.14187300584438745;0.309002476027902;0.24767116946220366;0.047543959371138325;0.3010719458015001;4.0;0.5;5.430635690689087;AB-CF;0;1;PenDigits
131;15.0;0.9375;445.0;132.59336333316233;0.9999769926071167;True;;0.2829921000205562;0.41847402068978334;0.4708149137544783;0.16928054584759872;0.24599812074353516;0.42877358918270064;2.0;0.25;1.3658597469329834;AB-CF;0;1;PenDigits
149;8.0;0.5;279.0;113.52092318158799;0.9397105574607849;True;;1.1359092462497447;0.36994237294022286;0.7571240490441443;0.9727756384223245;0.23687236908809378;0.6902381128418276;4.0;0.5;1.0309538841247559;AB-CF;0;1;PenDigits
154;15.0;0.9375;421.0;120.97520407091694;0.9999978542327881;True;;0.09826478798781929;0.42812689257799014;0.08431914051713191;0.0;0.31644821466217754;0.041780705566821494;3.0;0.375;1.271890640258789;AB-CF;0;1;PenDigits
164;8.0;0.5;77.0;31.701734968294716;0.979357898235321;True;;0.13607192001118495;0.05345808799351876;0.05472099294491733;0.06895183517139752;0.0;0.016503887039285146;2.0;0.25;1.103339433670044;AB-CF;0;1;PenDigits
188;11.0;0.6875;268.0;98.24459272652109;0.9972078204154968;True;;0.6326394543201632;0.3070805065167336;0.6561475080709775;0.461623099826064;0.0;0.5450639830247637;5.0;0.625;5.615724086761475;AB-CF;0;1;PenDigits
278;7.0;0.4375;60.0;24.61706725018234;0.9976633787155151;True;;0.11316939060619893;0.32906557629292954;0.08061177347398951;0.03486292605091369;0.05396326706894766;0.04809351663679127;2.0;0.25;1.030860185623169;AB-CF;0;1;PenDigits
330;11.0;0.6875;155.0;56.61271941887264;0.9994878768920898;True;;0.3031351369192262;0.2773318783009327;0.4758279067249574;0.15725299047102914;0.0037984137927566386;0.43360363133909935;4.0;0.5;1.1722631454467773;AB-CF;0;1;PenDigits
472;12.0;0.75;324.0;103.76897416858277;0.9999333620071411;True;;0.41538678055100453;0.5263111045465424;0.8226666428918803;0.23737507380117792;0.2537582313473353;0.5919724770447692;4.0;0.5;1.1718425750732422;AB-CF;0;1;PenDigits
486;;;;;;False;;;;;;;;;;1.1340045928955078;AB-CF;0;1;PenDigits
496;9.0;0.5625;130.0;53.72150407425317;0.9999662637710571;True;;0.3602404642120483;0.27996888435318085;0.3788391674936714;0.17368365209170744;0.011009443974524469;0.2905076929051543;5.0;0.625;5.521203279495239;AB-CF;0;1;PenDigits
699;9.0;0.5625;133.0;55.86591089385369;0.9999845027923584;True;;0.1303742309400993;0.3386790663512556;0.07381628028365567;0.0;0.0686199691869353;0.0;5.0;0.625;1.1188538074493408;AB-CF;0;1;PenDigits
734;10.0;0.625;209.0;81.03702857336269;0.9997571110725403;True;;0.6139655501637791;0.3207830946090738;0.937179649632482;0.5284593605338905;0.07880627763395115;0.9279804070849732;3.0;0.375;1.1874303817749023;AB-CF;0;1;PenDigits
752;;;;;;False;;;;;;;;;;0.9096462726593018;AB-CF;0;1;PenDigits
828;10.0;0.625;292.0;112.83616441549225;0.9187614321708679;True;;0.7167946261972356;0.4144603829427568;0.7511334012557785;0.6194006019146574;0.0;0.7304458167965945;3.0;0.375;1.2167611122131348;AB-CF;0;1;PenDigits
838;15.0;0.9375;424.0;126.84636376341263;0.9999819993972778;True;;0.11570684412817675;0.4252610525225414;0.314468167545738;0.0;0.17543548738923928;0.2607496382433621;3.0;0.375;5.751717567443848;AB-CF;0;1;PenDigits
881;14.0;0.875;447.0;136.9634987870856;0.9999769926071167;True;;0.2829921000205562;0.41847402068978334;0.4708149137544783;0.15117072873844284;0.21637301523938438;0.4387000818057224;2.0;0.25;1.312213659286499;AB-CF;0;1;PenDigits
887;;;;;;False;;;;;;;;;;0.9532272815704346;AB-CF;0;1;PenDigits
898;13.0;0.8125;289.0;94.30270409696638;0.9999850988388062;True;;0.1689027552604148;0.24882146539341038;0.21839837634842216;0.0;0.00435309042561613;0.0;3.0;0.375;1.3455958366394043;AB-CF;0;1;PenDigits
962;12.0;0.75;374.0;129.0271289303145;0.9999939203262329;True;;0.24468727574325708;0.39156684982961976;0.28245468202449425;0.06784808520725952;0.2637489034360879;0.24769712322490092;2.0;0.25;1.0659210681915283;AB-CF;0;1;PenDigits
964;11.0;0.6875;291.0;127.82409788455384;0.908488929271698;True;;0.7474673586431607;0.3242652088311695;0.5936312510101448;0.6641621687816448;0.03413143880333169;0.581074369360142;4.0;0.5;5.478923559188843;AB-CF;0;1;PenDigits
965;12.0;0.75;364.0;125.72191535289303;0.41019365191459656;True;;0.9273897323064804;0.3349872133511731;0.4956456318218801;0.6379274168310073;0.0;0.31183671552688674;4.0;0.5;1.1510498523712158;AB-CF;0;1;PenDigits
993;16.0;1.0;425.0;141.08508071373103;0.9995953440666199;True;;0.31051404375214126;0.25741556979181957;0.34166677072924967;0.1717653773964507;0.0;0.2847037560409728;2.0;0.25;1.3593096733093262;AB-CF;0;1;PenDigits
1015;14.0;0.875;382.0;115.95688854052612;0.9999769926071167;True;;0.2829921000205562;0.41847402068978334;0.4708149137544783;0.15478760444894513;0.15603995119984249;0.4373715941870673;2.0;0.25;1.3595495223999023;AB-CF;0;1;PenDigits
1080;12.0;0.75;126.0;55.51576352712804;0.9999992847442627;True;;0.16320929889605998;0.39344473297011184;0.28528746177973713;0.0;0.09042647172669438;0.16345998992415603;3.0;0.375;1.3126342296600342;AB-CF;0;1;PenDigits
1092;;;;;;False;;;;;;;;;;5.3179755210876465;AB-CF;0;1;PenDigits
1116;;;;;;False;;;;;;;;;;0.9505980014801025;AB-CF;0;1;PenDigits
1167;12.0;0.75;443.0;153.11107079502776;0.8969247341156006;True;;0.8032463753086676;0.4752550226567289;0.6779374396091888;0.5836699591786034;0.1616009966806597;0.5729032192568597;4.0;0.5;1.1561431884765625;AB-CF;0;1;PenDigits
1173;15.0;0.9375;411.0;125.54282137979854;0.9999889135360718;True;;0.34494085776633177;0.5149969928956879;0.6317696670291492;0.06061888507040597;0.2187957073108328;0.36630271060123715;3.0;0.375;1.254016637802124;AB-CF;0;1;PenDigits
1241;;;;;;False;;;;;;;;;;0.9857444763183594;AB-CF;0;1;PenDigits
1283;;;;;;False;;;;;;;;;;5.39340353012085;AB-CF;0;1;PenDigits
1323;14.0;0.875;285.0;92.07062506576133;0.9999996423721313;True;;0.22918438589372558;0.2694291147591438;0.277815616858211;0.0;0.0;0.11441481404291179;3.0;0.375;1.312546968460083;AB-CF;0;1;PenDigits
1355;11.0;0.6875;358.0;130.78226179417453;0.999880313873291;True;;0.2477147115631746;0.0768932634973745;0.13613114231012458;0.06818552852950568;0.0;0.09562740900961648;2.0;0.25;1.1405203342437744;AB-CF;0;1;PenDigits
1368;9.0;0.5625;151.0;59.43904440685432;0.9999921321868896;True;;0.11977502316319723;0.28788532208073253;0.10289359514369024;0.0;0.012718811881427594;0.03853538856432906;5.0;0.625;1.1945099830627441;AB-CF;0;1;PenDigits
1392;15.0;0.9375;284.0;95.38343671728336;0.9999970197677612;True;;0.2242372827662431;0.40082899748052436;0.5089741992003683;0.1694591239549063;0.0;0.4852109744202676;3.0;0.375;1.290095329284668;AB-CF;0;1;PenDigits
1431;12.0;0.75;353.0;114.26723064816089;0.8459044098854065;True;;0.4439979305889177;0.5002884639962085;0.4977590713212839;0.3059686129624408;0.22358437432494288;0.41829337177053627;4.0;0.5;5.470360517501831;AB-CF;0;1;PenDigits
1447;;;;;;False;;;;;;;;;;0.996013879776001;AB-CF;0;1;PenDigits
1473;10.0;0.625;242.0;93.4237657130133;0.9999810457229614;True;;0.17017888595352385;0.2961749641041112;0.3778608063902801;0.0;0.03386782974914726;0.06806073232974591;4.0;0.5;1.2343125343322754;AB-CF;0;1;PenDigits
1478;;;;;;False;;;;;;;;;;0.9373297691345215;AB-CF;0;1;PenDigits
1490;11.0;0.6875;59.0;23.853720883753127;0.9999316930770874;True;;0.11208273433254529;0.16512098159812988;0.13469534314971732;0.0010042720862919047;0.0;0.08802890440105413;3.0;0.375;1.2047030925750732;AB-CF;0;1;PenDigits
1599;;;;;;False;;;;;;;;;;5.226973533630371;AB-CF;0;1;PenDigits
1725;4.0;0.25;53.0;28.160255680657446;0.9999971389770508;True;;0.18392335921682093;0.4388131216056884;0.09796377375670767;0.0;0.0;0.0;2.0;0.25;0.814112663269043;AB-CF;0;1;PenDigits
1737;12.0;0.75;273.0;109.75882652433926;0.9935510158538818;True;;0.6043117456557449;0.3197329245028191;0.6589309500242436;0.45450890555593504;0.000987716261922289;0.6067973278157054;2.0;0.25;1.253467321395874;AB-CF;0;1;PenDigits
1759;6.0;0.375;117.0;59.16924876994806;0.9994219541549683;True;;0.40001742485470554;0.4058784185217815;0.4269941535773593;0.12756199549767572;0.09544883308569785;0.2511984276862659;4.0;0.5;1.1161155700683594;AB-CF;0;1;PenDigits
1776;;;;;;False;;;;;;;;;;1.004575252532959;AB-CF;0;1;PenDigits
1821;13.0;0.8125;184.0;72.73238618387272;0.9999977350234985;True;;0.2141089405636695;0.27307963272987995;0.18428560831839172;0.027594685963822835;0.0;0.0;4.0;0.5;2.1307899951934814;AB-CF;0;1;PenDigits
1823;;;;;;False;;;;;;;;;;0.9886846542358398;AB-CF;0;1;PenDigits
1853;11.0;0.6875;236.0;79.86238163240563;0.9999752044677734;True;;0.42569863639995215;0.45278931620893725;0.5843750467416577;0.2828203714940541;0.0;0.5491641198327036;4.0;0.5;1.1286988258361816;AB-CF;0;1;PenDigits
1859;10.0;0.625;258.0;93.23089616645332;0.999915599822998;True;;1.0093901831061665;0.172676076762475;0.6610829591666836;0.8660353144912539;0.021427963727050414;0.6208761049228387;3.0;0.375;1.1748130321502686;AB-CF;0;1;PenDigits
1863;15.0;0.9375;503.0;142.3411395205195;0.9999769926071167;True;;0.2829921000205562;0.41847402068978334;0.4708149137544783;0.1429523452131821;0.26951065970921295;0.42515400891436905;2.0;0.25;1.2901496887207031;AB-CF;0;1;PenDigits
1902;14.0;0.875;400.0;135.81605207043827;0.9999830722808838;True;;0.21693912516673758;0.5465439677901307;0.7392544924366763;0.005951762212180134;0.22827622818668403;0.6935591790736617;4.0;0.5;2.220759391784668;AB-CF;0;1;PenDigits
1937;11.0;0.6875;145.0;50.269274910227224;0.999984860420227;True;;0.29846720679313365;0.2364293266333513;0.4775746288407436;0.1397644781441758;0.0;0.30196102156543636;4.0;0.5;1.1366291046142578;AB-CF;0;1;PenDigits
1941;7.0;0.4375;216.0;103.12128781197411;0.9999732971191406;True;;0.5075545386810387;0.379070088668431;0.4882873997748869;0.38782236293381167;0.0;0.4639720414369183;3.0;0.375;1.078099012374878;AB-CF;0;1;PenDigits
2099;15.0;0.9375;432.0;146.22585270737866;0.9999998807907104;True;;0.13201079814773675;0.5186780388752068;0.2836239642231897;0.0;0.02670329972003027;0.25616179733525435;3.0;0.375;1.3124866485595703;AB-CF;0;1;PenDigits
2117;12.0;0.75;384.0;125.6821387469198;0.9665358066558838;True;;0.6069188156600014;0.3553309634698204;0.1966572543879166;0.432335558463928;0.17864081986342578;0.10813407425900715;2.0;0.25;1.1407880783081055;AB-CF;0;1;PenDigits
2123;15.0;0.9375;569.0;160.5584005899411;1.0;True;;0.11261241551721297;0.30661564259646534;0.05095109774721117;0.0;0.11880354532675025;0.011087268488505185;2.0;0.25;2.2324321269989014;AB-CF;0;1;PenDigits
2200;4.0;0.25;150.0;81.15417426109393;0.9734105467796326;True;;1.3730134998136194;0.10551268897559508;0.9382926120953635;1.1155292496868492;0.0;0.7699566704970717;2.0;0.25;0.9492368698120117;AB-CF;0;1;PenDigits
2219;7.0;0.4375;165.0;77.82673062643708;0.9985760450363159;True;;0.47068416211254177;0.3688993195148798;0.5631512217618989;0.3028087379744685;0.0;0.4559916251374095;4.0;0.5;1.0624747276306152;AB-CF;0;1;PenDigits
2303;16.0;1.0;490.0;142.49912280431764;0.9999819993972778;True;;0.11570684412817675;0.4252610525225414;0.314468167545738;0.0;0.24977125137287579;0.24968317531650452;2.0;0.25;1.343738079071045;AB-CF;0;1;PenDigits
2313;;;;;;False;;;;;;;;;;0.9688146114349365;AB-CF;0;1;PenDigits
2324;14.0;0.875;277.0;93.95211546314431;0.9999933242797852;True;;0.14991501177477276;0.3191553464406603;0.22243405743127176;0.00035353896421044806;0.0;0.1488794675810765;3.0;0.375;2.285417079925537;AB-CF;0;1;PenDigits
2401;14.0;0.875;256.0;90.26627277117406;0.9999970197677612;True;;0.2242372827662431;0.40082899748052436;0.5089741992003683;0.085263584361423;0.0;0.462823974384965;4.0;0.5;1.2811224460601807;AB-CF;0;1;PenDigits
2489;;;;;;False;;;;;;;;;;0.9377439022064209;AB-CF;0;1;PenDigits
2491;;;;;;False;;;;;;;;;;0.9999642372131348;AB-CF;0;1;PenDigits
2522;11.0;0.6875;296.0;111.34630662936243;0.9999034404754639;True;;0.2323279529102109;0.32166921650244484;0.44402512213175005;0.13588090408272;0.07002681590177273;0.39525064791839615;4.0;0.5;1.181206226348877;AB-CF;0;1;PenDigits
2568;11.0;0.6875;149.0;57.57603668193913;0.9998807907104492;True;;0.35559260454656183;0.2560290501946378;0.38821632599380057;0.1475062726755065;0.07346089111634965;0.2676569927241518;4.0;0.5;2.091552734375;AB-CF;0;1;PenDigits
2576;9.0;0.5625;129.0;53.52569476429054;0.6540923118591309;True;;0.2108639681595556;0.06950545941294962;0.16635824494576093;0.005427039678406326;0.0;0.0;4.0;0.5;1.1492059230804443;AB-CF;0;1;PenDigits
2624;11.0;0.6875;278.0;99.73966111833346;0.999998927116394;True;;0.3899344041975447;0.2637837222624484;0.7281429493452546;0.3099519975291588;0.012581358286006539;0.7157210107468142;4.0;0.5;1.1971397399902344;AB-CF;0;1;PenDigits
2692;13.0;0.8125;228.0;90.60905032059435;0.9999970197677612;True;;0.2242372827662431;0.40082899748052436;0.5089741992003683;0.07395313736325332;0.0;0.46500856795319456;4.0;0.5;1.2874042987823486;AB-CF;0;1;PenDigits
2732;;;;;;False;;;;;;;;;;0.8433880805969238;AB-CF;0;1;PenDigits
2747;10.0;0.625;287.0;110.2315744240279;0.9999313354492188;True;;0.6451433666578916;0.36882736572896313;0.6758496761815962;0.4693901882572775;0.15479036806315416;0.6423453499202291;4.0;0.5;2.193265914916992;AB-CF;0;1;PenDigits
2755;;;;;;False;;;;;;;;;;0.9937856197357178;AB-CF;0;1;PenDigits
2781;8.0;0.5;307.0;121.96310917650467;0.9474828839302063;True;;0.5726529236471207;0.20544369848892982;0.34212724485786394;0.38806198627771926;0.022395101370338344;0.29175416815916466;2.0;0.25;1.062849760055542;AB-CF;0;1;PenDigits
2787;11.0;0.6875;354.0;152.81361195914454;0.9999932050704956;True;;0.300408876726707;0.450085020543925;0.2931391711760425;0.13015121585516348;0.059409802119525734;0.19745425652829895;3.0;0.375;1.2184793949127197;AB-CF;0;1;PenDigits
2794;15.0;0.9375;461.0;145.58502670261115;0.9999998807907104;True;;0.13201079814773675;0.5186780388752068;0.2836239642231897;0.013771338434902455;0.0011322511511973055;0.2461766470670386;3.0;0.375;1.124967098236084;AB-CF;0;1;PenDigits
2859;;;;;;False;;;;;;;;;;1.9375758171081543;AB-CF;0;1;PenDigits
2873;16.0;1.0;492.0;147.7294825009551;0.9999819993972778;True;;0.11570684412817675;0.4252610525225414;0.314468167545738;0.02140238499646857;0.14582370610330153;0.3001919509116118;2.0;0.25;1.3279008865356445;AB-CF;0;1;PenDigits
2894;14.0;0.875;380.0;132.61975720080324;0.9999998807907104;True;;0.13201079814773675;0.5186780388752068;0.2836239642231897;0.0;0.10959287319030225;0.196905684100229;3.0;0.375;1.350569725036621;AB-CF;0;1;PenDigits
3006;7.0;0.4375;212.0;94.08506789071261;0.8217614889144897;True;;0.36256943940660646;0.2923391490908409;0.4789934539237563;0.11179526709486182;0.0;0.3657228722877037;3.0;0.375;1.0777251720428467;AB-CF;0;1;PenDigits
3065;15.0;0.9375;400.0;131.84081310428877;0.999997615814209;True;;0.33159311847512396;0.1639868442379758;0.08517754629441052;0.24605641017589874;0.0;0.06321014434894366;3.0;0.375;1.0156073570251465;AB-CF;0;1;PenDigits
3078;;;;;;False;;;;;;;;;;1.9187569618225098;AB-CF;0;1;PenDigits
3081;12.0;0.75;292.0;110.64357188738983;0.9947901964187622;True;;0.6527438151551742;0.3120879177274966;0.7062095558879868;0.576098359562692;0.0;0.6361457777067088;4.0;0.5;1.1902658939361572;AB-CF;0;1;PenDigits
3115;;;;;;False;;;;;;;;;;0.9220056533813477;AB-CF;0;1;PenDigits
3161;;;;;;False;;;;;;;;;;0.9373154640197754;AB-CF;0;1;PenDigits
3198;12.0;0.75;388.0;135.67608484917304;0.9996733665466309;True;;1.645544951453392;0.7003683342093882;0.9429966940277841;1.4694200552229617;0.0;0.696013544415631;4.0;0.5;1.1407005786895752;AB-CF;0;1;PenDigits
3222;;;;;;False;;;;;;;;;;1.8996593952178955;AB-CF;0;1;PenDigits
3232;10.0;0.625;243.0;84.16056083463323;0.9999974966049194;True;;0.16473080104409102;0.5560694894309558;0.42269531397064947;0.08919797526251722;0.06887149692432704;0.40030909522495717;2.0;0.25;1.184675693511963;AB-CF;0;1;PenDigits
3264;14.0;0.875;461.0;139.17973990491575;0.9999769926071167;True;;0.2829921000205562;0.41847402068978334;0.4708149137544783;0.1396271189003636;0.1633686665248152;0.40004786041801565;3.0;0.375;1.2726428508758545;AB-CF;0;1;PenDigits
3307;16.0;1.0;561.0;167.1496335622666;0.9999819993972778;True;;0.11570684412817675;0.4252610525225414;0.314468167545738;0.028147132880485246;0.28172865709235423;0.2984566301822822;2.0;0.25;1.2745232582092285;AB-CF;0;1;PenDigits
3333;15.0;0.9375;492.0;154.8095604282888;0.999998927116394;True;;0.11902323823119283;0.492068100514898;0.48413893772714467;0.0;0.356982525684319;0.35191669067005493;3.0;0.375;0.9841327667236328;AB-CF;0;1;PenDigits
3403;12.0;0.75;393.0;129.51061732537607;0.9953364729881287;True;;0.6494900930122394;0.2421013533398741;0.45778296836632804;0.4849518490730786;0.0;0.3960137992210201;4.0;0.5;2.0842525959014893;AB-CF;0;1;PenDigits
3405;12.0;0.75;383.0;120.08746812219833;0.9805514812469482;True;;1.124597377209098;0.4107498417140905;0.2868309396303778;1.0174667997625932;0.17080118704291553;0.265452372986116;2.0;0.25;1.1871657371520996;AB-CF;0;1;PenDigits
3408;10.0;0.625;175.0;70.03570517957252;0.9999996423721313;True;;0.33295437352046126;0.17577177890212842;0.7680321902007881;0.26148578969904196;0.0;0.7443660355589778;3.0;0.375;1.125061273574829;AB-CF;0;1;PenDigits
3435;12.0;0.75;393.0;121.30539971493437;0.7414830327033997;True;;1.4015696344740882;0.5235871443102792;0.32267233664890405;1.1364182058521064;0.27085670578621374;0.15696484493212332;2.0;0.25;1.1408882141113281;AB-CF;0;1;PenDigits
3477;15.0;0.9375;262.0;89.24124606929242;0.9999970197677612;True;;0.2242372827662431;0.40082899748052436;0.5089741992003683;0.17739224742200543;0.0;0.49513173269996885;3.0;0.375;0.8907115459442139;AB-CF;0;1;PenDigits
3;12.0;0.75;124.0;53.665631459994955;0.9797508120536804;True;1.0;0.1766581998199392;0.3287606550240774;0.024286883572469022;0.0;0.030672615321048202;0.0;2.0;0.25;44.083332777023315;Multi-SpaCE ($p^p=0.75$);30;2;PenDigits
25;4.0;0.25;88.0;55.71355310873648;0.8642030954360962;True;1.0;0.5094289901091358;0.45016911643007895;0.5019457335030312;0.4122653262326842;0.0;0.48006580239726043;1.0;0.125;44.26702809333801;Multi-SpaCE ($p^p=0.75$);26;2;PenDigits
53;2.0;0.125;41.0;29.206163733020468;0.9336901903152466;True;1.0;0.35981811302390015;0.18567425038792443;0.2939788937842538;0.07785234042391265;0.0;0.1215733415085348;1.0;0.125;43.651368379592896;Multi-SpaCE ($p^p=0.75$);94;2;PenDigits
77;4.0;0.25;71.0;41.09744517606904;0.9909521341323853;True;1.0;0.3425628321242141;0.44176641623076546;0.38099987769849797;0.10137266103147571;0.044008140557333486;0.14616123767301145;1.0;0.125;43.65739583969116;Multi-SpaCE ($p^p=0.75$);90;2;PenDigits
92;7.0;0.4375;76.0;41.737273509418415;0.8959832191467285;True;1.0;0.1968405655666897;0.17174048681615184;0.28599159495204446;0.08289957230153308;0.06317927362850698;0.2306626894662076;1.0;0.125;43.82548213005066;Multi-SpaCE ($p^p=0.75$);81;2;PenDigits
104;4.0;0.25;100.0;54.644304369257;0.9285893440246582;True;1.0;0.29023490163413856;0.08302351003559869;0.23768407216214607;0.17055449887449073;0.0;0.2297535419357442;1.0;0.125;45.21012783050537;Multi-SpaCE ($p^p=0.75$);49;2;PenDigits
131;4.0;0.25;44.0;27.386127875258307;0.9823619723320007;True;1.0;0.22325430897717474;0.19686386742509143;0.20466539890209984;0.10954275480421725;0.024387967478843253;0.1626240743303222;1.0;0.125;44.337016344070435;Multi-SpaCE ($p^p=0.75$);38;2;PenDigits
149;3.0;0.1875;52.0;30.066592756745816;0.7241249680519104;True;1.0;0.25512475900636583;0.16372666639130434;0.10562591190352565;0.09199115117894574;0.03065666253917526;0.03873997570120885;2.0;0.25;43.967116355895996;Multi-SpaCE ($p^p=0.75$);63;2;PenDigits
154;5.0;0.3125;75.0;39.02563260217571;0.9995399713516235;True;1.0;0.2653635827275997;0.11757399713978013;0.16995856225480532;0.15301378050426975;0.005895319223967521;0.12742012730449492;1.0;0.125;44.24246668815613;Multi-SpaCE ($p^p=0.75$);68;2;PenDigits
164;7.0;0.4375;60.0;27.85677655436824;0.9896017909049988;True;1.0;0.1481404886557489;0.08398542881267952;0.05461526413427622;0.08102040381596146;0.0;0.016398158228644037;2.0;0.25;43.47300338745117;Multi-SpaCE ($p^p=0.75$);61;2;PenDigits
188;4.0;0.25;55.0;39.20459156782532;0.8895613551139832;True;1.0;0.21047088219821702;0.4266638612751385;0.2783435285830803;0.03945452770411781;0.0;0.1672600035368664;3.0;0.375;44.48439049720764;Multi-SpaCE ($p^p=0.75$);5;2;PenDigits
